condition_key,drug,rank,rank_by_rating,score,shrunk_rating,mean_rating,n_reviews,positive_rate,mean_useful,mimic_confirmed,mimic_notes_matched,mimic_match_mode
seizure prevention,Klonopin,6,2,29.0567,7.7657,8.4286,14,0.7857,26.5714,True,13,loose
seizures,Levetiracetam,1,21,75.0192,6.3861,6.3333,138,0.5797,29.5652,True,4,strict
seizures,Keppra,2,22,65.7577,6.2697,6.1909,110,0.5727,35.5727,True,4,strict
seizures,Lacosamide,3,11,64.8133,7.03,7.0353,85,0.6588,32.5059,False,4,strict
seizures,Vimpat,4,10,64.246,7.0948,7.1098,82,0.6707,33.6463,False,4,strict
seizures,Zonisamide,5,20,42.0301,6.8182,6.7632,38,0.6842,24.8158,False,4,strict
seizures,Phenytoin,6,15,38.1983,6.974,6.9667,30,0.6333,15.1,False,4,strict
seizures,Zonegran,7,9,36.0688,7.2138,7.32,25,0.76,33.6,False,4,strict
seizures,Dilantin,8,16,33.2843,6.9403,6.913,23,0.6087,17.913,False,4,strict
seizures,Oxcarbazepine,9,12,32.9583,7.0267,7.0455,22,0.6818,19.6364,False,4,strict
seizures,Phenobarbital,10,3,26.6893,7.7045,8.4167,12,0.8333,13.75,False,4,strict
seizures,Trileptal,11,17,25.8907,6.9196,6.8571,14,0.6429,24.7143,False,4,strict
seizures,Primidone,12,6,24.1352,7.6322,8.4,10,0.9,17.5,False,4,strict
seizures,Aptiom,13,13,20.987,6.9957,7.0,9,0.6667,11.4444,False,4,strict
seizures,Eslicarbazepine,14,14,20.987,6.9957,7.0,9,0.6667,11.4444,False,4,strict
seizures,Keppra XR,15,8,20.6347,7.2955,7.75,8,0.75,12.375,True,4,strict
sexual dysfunction ssri induced,Bupropion,1,5,42.0301,6.8182,6.7632,38,0.6053,35.2632,False,13,loose
sexual dysfunction ssri induced,Sildenafil,2,3,31.8345,7.721,8.2353,17,0.8824,49.8235,True,13,loose
sexual dysfunction ssri induced,Viagra,3,1,28.6871,7.9564,8.8462,13,0.9231,60.5385,False,13,loose
sexual dysfunction ssri induced,Buspirone,4,4,22.7707,6.8656,6.7273,11,0.7273,94.3636,True,13,loose
sexual dysfunction ssri induced,Dextroamphetamine,5,2,19.1753,7.8283,9.5,6,1.0,39.0,True,13,loose
shift work sleep disorde,Armodafinil,1,4,39.3917,7.3149,7.4483,29,0.7586,21.2069,True,55,loose
shift work sleep disorde,Nuvigil,2,3,37.4253,7.3397,7.5,26,0.7692,23.4231,False,55,loose
shift work sleep disorde,Modafinil,3,2,32.2611,7.8245,8.4118,17,0.8824,38.7059,True,55,loose
shift work sleep disorde,Provigil,4,1,28.2771,8.1629,9.3333,12,1.0,53.1667,False,55,loose
sinus symptoms,Ibuprofen / pseudoephedrine,1,4,39.4472,7.8894,8.32,25,0.8,7.04,True,13,loose
sinus symptoms,Advil Cold and Sinus,2,6,35.6759,7.7851,8.2381,21,0.8095,8.0952,False,13,loose
sinus symptoms,Dexbrompheniramine / pseudoephedrine,3,1,24.8442,8.2814,10.0,9,1.0,5.3333,False,13,loose
sinus symptoms,Drixoral Cold and Allergy,4,2,23.1803,8.1955,10.0,8,1.0,5.875,False,13,loose
sinus symptoms,Acetaminophen / pseudoephedrine,5,3,19.5836,7.995,10.0,6,1.0,6.3333,True,13,loose
sinus symptoms,Guaifenesin / phenylephrine,6,5,17.6135,7.877,10.0,5,1.0,10.6,False,13,loose
sinusitis,Azithromycin,1,5,68.5993,7.1134,7.129,93,0.6452,26.4731,False,2,loose
sinusitis,Amoxicillin / clavulanate,2,22,67.7603,5.3737,5.2516,159,0.4277,23.9245,True,2,loose
sinusitis,Levofloxacin,3,19,62.4282,5.629,5.4959,123,0.4634,25.3821,False,2,loose
sinusitis,Clarithromycin,4,18,60.1225,5.7066,5.5676,111,0.4505,20.7658,False,2,loose
sinusitis,Levaquin,5,16,54.5873,5.754,5.5889,90,0.4778,31.0111,False,2,loose
sinusitis,Augmentin,6,14,52.7818,5.9012,5.7375,80,0.4625,38.2875,False,2,loose
sinusitis,Moxifloxacin,7,12,49.994,6.6219,6.5439,57,0.5789,16.9649,False,2,loose
sinusitis,Avelox,8,13,49.1818,6.5722,6.4821,56,0.5714,17.25,False,2,loose
sinusitis,Zithromax,9,1,42.4127,7.8758,8.2414,29,0.8621,43.1034,False,2,loose
sinusitis,Cefdinir,10,23,40.2798,4.3949,4.0238,84,0.2619,15.1667,False,2,loose
sinusitis,Cefuroxime,11,4,38.0868,7.1977,7.2857,28,0.6786,33.0714,False,2,loose
sinusitis,Sulfamethoxazole / trimethoprim,12,21,32.4886,5.4148,4.8889,36,0.3333,14.1944,False,2,loose
sinusitis,Clindamycin,13,7,31.0127,6.9347,6.9,20,0.65,45.65,False,2,loose
sinusitis,Biaxin,14,10,29.234,6.7067,6.5263,19,0.5789,38.6316,False,2,loose
sinusitis,Ciprofloxacin,15,3,28.2454,7.2929,7.5333,15,0.6667,33.6,False,2,loose
sjogren s syndrome,Hydroxychloroquine,1,1,38.341,7.1197,7.1724,29,0.6897,60.9655,True,21,loose
sjogren s syndrome,Plaquenil,2,3,29.6856,6.997,7.0,18,0.6667,74.8333,False,21,loose
sjogren s syndrome,Cevimeline,3,4,23.2033,6.9961,7.0,11,0.7273,17.7273,False,21,loose
sjogren s syndrome,Evoxac,4,2,20.069,7.0955,7.25,8,0.75,22.0,False,21,loose
skin and structure infection,Mupirocin,1,4,28.2454,7.2929,7.5333,15,0.7333,35.9333,True,38,loose
skin and structure infection,Bactroban,2,1,28.1102,7.7964,8.5385,13,0.8462,40.8462,False,38,loose
skin and structure infection,Linezolid,3,2,19.7609,7.4689,8.2857,7,0.8571,18.0,True,38,loose
skin and structure infection,Zyvox,4,3,19.7609,7.4689,8.2857,7,0.8571,18.0,False,38,loose
skin and structure infection,Amoxicillin / clavulanate,5,5,19.7013,6.5671,6.0,9,0.5556,14.1111,True,38,loose
skin cance,Fluorouracil,1,1,29.9667,7.7374,8.3333,15,0.8667,65.6,False,48,loose
skin cance,Carac,2,2,16.8243,7.5241,8.8,5,1.0,90.8,False,48,loose
skin cance,Efudex,3,3,16.1667,7.23,7.8,5,0.6,79.8,False,48,loose
skin or soft tissue infection,Cephalexin,1,4,58.2766,6.868,6.8472,72,0.625,30.8056,True,41,loose
skin or soft tissue infection,Clindamycin,2,8,44.3549,6.2727,6.1,50,0.52,16.52,True,41,loose
skin or soft tissue infection,Amoxicillin / clavulanate,3,6,33.1918,6.7753,6.6667,24,0.625,12.0417,True,41,loose
skin or soft tissue infection,Keflex,4,1,32.8296,7.3409,7.55,20,0.75,47.85,False,41,loose
skin or soft tissue infection,Augmentin,5,3,28.5645,6.9279,6.8824,17,0.7059,14.6471,False,41,loose
skin or soft tissue infection,Doxycycline,6,5,27.9958,6.79,6.6471,17,0.6471,14.4118,True,41,loose
skin or soft tissue infection,Clarithromycin,7,13,19.3519,4.9966,3.4,15,0.2,3.2,True,41,loose
skin or soft tissue infection,Azithromycin,8,2,17.9506,7.3283,8.0,6,0.8333,10.8333,True,41,loose
skin or soft tissue infection,Metronidazole,9,9,16.4189,6.2057,4.8571,7,0.4286,3.7143,True,41,loose
skin or soft tissue infection,Levofloxacin,10,12,16.3733,5.1777,3.0,10,0.2,6.5,True,41,loose
skin or soft tissue infection,Ciprofloxacin,11,7,15.1144,6.7594,6.2,5,0.6,3.4,True,41,loose
skin or soft tissue infection,Minocycline,12,10,15.0928,6.1616,4.5,6,0.1667,5.8333,True,41,loose
skin or soft tissue infection,Levaquin,13,11,14.8871,5.6268,3.2857,7,0.2857,8.4286,False,41,loose
smoking cessation,Varenicline,1,2,288.5249,8.7836,8.8035,1079,0.8879,19.5227,False,0,none
smoking cessation,Chantix,2,1,257.2358,8.787,8.8121,857,0.8915,19.6464,False,0,none
smoking cessation,Bupropion,3,6,116.1238,8.2318,8.3065,199,0.8191,32.4573,False,0,none
smoking cessation,Nicotine,4,5,88.0099,8.2793,8.4159,113,0.8496,24.3894,False,0,none
smoking cessation,Zyban,5,4,76.2733,8.5814,8.8228,79,0.8734,51.7215,False,0,none
smoking cessation,Nicoderm CQ,6,3,55.3217,8.6398,9.122,41,0.9024,29.4878,False,0,none
smoking cessation,Nicotrol Inhaler,7,8,35.6759,7.7851,8.2381,21,0.8095,38.0952,False,0,none
smoking cessation,Commit,8,7,33.5406,8.1348,8.9412,17,1.0,12.0,False,0,none
smoking cessation,Nicorette,9,10,25.5346,7.3712,7.75,12,0.75,26.6667,False,0,none
smoking cessation,Habitrol,10,9,18.0866,7.3838,8.1667,6,0.8333,14.6667,False,0,none
social anxiety disorde,Sertraline,1,4,103.6126,7.4199,7.4462,195,0.7436,44.9949,True,61,loose
social anxiety disorde,Zoloft,2,3,96.1482,7.5309,7.5706,163,0.773,52.865,False,61,loose
social anxiety disorde,Paroxetine,3,1,61.901,7.7988,7.9524,63,0.7937,37.1111,True,61,loose
social anxiety disorde,Paxil,4,2,55.4251,7.6861,7.8462,52,0.7885,43.0769,False,61,loose
social anxiety disorde,Venlafaxine,5,6,34.1065,7.1117,7.1739,23,0.6957,27.6522,True,61,loose
social anxiety disorde,Effexor XR,6,5,26.2353,7.2764,7.5385,13,0.6923,40.6923,False,61,loose
soft tissue sarcoma,Pazopanib,1,2,29.9667,7.7374,8.3333,15,0.7333,41.1333,False,5,loose
soft tissue sarcoma,Votrient,2,1,29.2006,7.8042,8.5,14,0.7857,44.0714,False,5,loose
stomach ulce,Pantoprazole,1,5,27.987,6.9968,7.0,16,0.6875,37.9375,True,28,loose
stomach ulce,Sucralfate,2,6,25.1712,6.7273,6.5,14,0.6429,35.3571,True,28,loose
stomach ulce,Protonix,3,1,21.4832,7.5955,8.5,8,0.875,64.875,False,28,loose
stomach ulce,Carafate,4,7,18.9376,6.6955,6.25,8,0.5,47.75,False,28,loose
stomach ulce,Omeprazole,5,8,18.3719,6.4955,5.75,8,0.625,10.0,True,28,loose
stomach ulce,Lansoprazole,6,2,17.8145,7.2727,7.8333,6,0.6667,15.0,False,28,loose
stomach ulce,Prevacid,7,3,17.8145,7.2727,7.8333,6,0.6667,15.0,True,28,loose
stomach ulce,Ranitidine,8,4,15.9036,7.1123,7.4,5,0.8,6.0,False,28,loose
strep throat,Amoxicillin / clavulanate,1,4,46.465,6.6379,6.551,49,0.5918,16.7143,True,2,loose
strep throat,Clarithromycin,2,5,35.6254,5.6329,5.225,40,0.4,7.725,False,2,loose
strep throat,Augmentin,3,2,34.5175,7.1974,7.3043,23,0.6522,24.913,False,2,loose
strep throat,Biaxin,4,3,22.0497,6.6482,6.2727,11,0.5455,14.4545,False,2,loose
strep throat,Cefdinir,5,6,20.9298,5.404,4.1333,15,0.2667,8.3333,False,2,loose
strep throat,Penicillin v potassium,6,1,17.482,7.8182,9.8,5,1.0,12.6,False,2,loose
supraventricular tachycardia,Metoprolol,1,6,50.3158,6.8471,6.8148,54,0.6111,43.0926,True,11,loose
supraventricular tachycardia,Diltiazem,2,1,28.6757,7.404,7.7333,15,0.6667,24.5333,True,11,loose
supraventricular tachycardia,Toprol-XL,3,5,21.8354,6.905,6.8,10,0.6,57.0,False,11,loose
supraventricular tachycardia,Atenolol,4,2,19.0646,7.2057,7.5714,7,0.7143,16.0,False,11,loose
supraventricular tachycardia,Adenosine,5,3,15.9036,7.1123,7.4,5,0.8,6.6,False,11,loose
supraventricular tachycardia,Cartia XT,6,4,15.509,6.9358,6.8,5,0.6,35.4,False,11,loose
supraventricular tachycardia,Bisoprolol,7,7,15.2289,6.2172,4.6667,6,0.3333,24.0,False,11,loose
swine flu,Oseltamivir,1,1,26.0911,7.2364,7.4615,13,0.8462,8.6154,False,0,none
swine flu,Tamiflu,2,2,26.0911,7.2364,7.4615,13,0.8462,8.6154,False,0,none
systemic lupus erythematosus,Hydroxychloroquine,1,2,45.1136,7.5189,7.6944,36,0.7778,46.0278,False,2,loose
systemic lupus erythematosus,Plaquenil,2,1,32.8899,7.5455,7.8947,19,0.7895,65.5263,False,2,loose
systemic lupus erythematosus,Belimumab,3,3,31.807,7.497,7.8333,18,0.7778,20.7222,False,2,loose
systemic lupus erythematosus,Benlysta,4,4,31.807,7.497,7.8333,18,0.7778,20.7222,False,2,loose
systemic lupus erythematosus,Azathioprine,5,5,22.4369,5.9965,5.1429,14,0.3571,24.7143,False,2,loose
systemic lupus erythematosus,Imuran,6,6,20.6272,5.9545,4.9167,12,0.3333,27.6667,False,2,loose
temporomandibular joint disorde,Cyclobenzaprine,1,3,23.9243,7.2134,7.4545,11,0.7273,19.0909,True,43,loose
temporomandibular joint disorde,Diazepam,2,1,22.6146,7.9955,9.5,8,1.0,24.5,True,43,loose
temporomandibular joint disorde,Valium,3,2,20.8749,7.89,9.4286,7,1.0,27.5714,False,43,loose
tendonitis,Meloxicam,1,2,35.6413,7.2753,7.4167,24,0.7083,45.5417,False,0,none
tendonitis,Naproxen,2,3,29.7047,6.4821,6.1905,21,0.5714,18.3333,False,0,none
tendonitis,Mobic,3,1,22.6146,7.9955,9.5,8,1.0,92.5,False,0,none
tinea corporis,Econazole,1,1,21.6246,7.6455,8.625,8,0.875,10.25,False,0,none
tinea corporis,Terbinafine,2,2,13.7991,6.1711,4.2,5,0.2,8.0,False,0,none
tinea pedis,Terbinafine,1,2,22.9149,6.9091,6.8182,11,0.6364,8.9091,False,0,none
tinea pedis,Lamisil,2,1,20.7761,7.3455,7.875,8,0.75,11.5,False,0,none
tinea versicol,Selenium sulfide,1,1,27.3298,7.3042,7.5714,14,0.7143,29.6429,False,0,none
tinnitus,Alprazolam,1,1,43.5451,7.9502,8.3333,30,0.8667,57.1,False,0,none
tinnitus,Xanax,2,2,20.4571,7.7321,9.0,7,1.0,105.4286,False,0,none
tonsillitis pharyngitis,Azithromycin,1,4,43.7527,6.3152,6.1458,48,0.5417,19.3333,False,3,loose
tonsillitis pharyngitis,Amoxicillin,2,1,28.3372,7.5734,8.0714,14,0.7143,21.8571,True,3,loose
tonsillitis pharyngitis,Clarithromycin,3,5,27.7606,6.0579,5.5238,21,0.4286,8.0,False,3,loose
tonsillitis pharyngitis,Cefdinir,4,3,18.9254,7.1531,7.4286,7,0.7143,9.1429,False,3,loose
tonsillitis pharyngitis,Zithromax,5,2,17.9506,7.3283,8.0,6,0.8333,35.5,False,3,loose
tourette s syndrome,Clonidine,1,1,30.7807,7.0616,7.1053,19,0.6842,24.7368,False,21,loose
tourette s syndrome,Pimozide,2,5,27.2727,6.8182,6.6875,16,0.5625,13.5,False,21,loose
tourette s syndrome,Orap,3,3,27.2413,7.0337,7.0667,15,0.6,14.2,False,21,loose
tourette s syndrome,Aripiprazole,4,2,19.9276,7.0455,7.125,8,0.75,17.5,False,21,loose
tourette s syndrome,Guanfacine,5,4,15.2459,6.8182,6.4,5,0.6,10.2,False,21,loose
trichomoniasis,Metronidazole,1,1,64.6237,7.5636,7.6575,73,0.726,20.0548,False,0,none
trichomoniasis,Flagyl,2,2,20.8442,6.9481,6.8889,9,0.6667,27.6667,False,0,none
trigeminal neuralgia,Carbamazepine,1,7,61.8134,6.999,7.0,78,0.6538,27.4103,False,1,loose
trigeminal neuralgia,Oxcarbazepine,2,1,43.8575,8.1441,8.6207,29,0.8966,38.1034,False,1,loose
trigeminal neuralgia,Tegretol,3,9,37.8071,6.9026,6.8667,30,0.6333,40.4,False,1,loose
trigeminal neuralgia,Gabapentin,4,2,37.2035,8.1185,8.7619,21,0.9524,55.0952,True,1,loose
trigeminal neuralgia,Tegretol XR,5,4,24.279,7.6777,8.5,10,0.9,24.9,False,1,loose
trigeminal neuralgia,Trileptal,6,3,23.4156,7.8052,8.8889,9,0.8889,58.2222,False,1,loose
trigeminal neuralgia,Topiramate,7,8,22.1229,6.9959,7.0,10,0.7,18.5,False,1,loose
trigeminal neuralgia,Topamax,8,10,19.3619,6.8455,6.625,8,0.625,22.625,False,1,loose
trigeminal neuralgia,Baclofen,9,6,18.9254,7.1531,7.4286,7,0.7143,41.1429,False,1,loose
trigeminal neuralgia,Neurontin,10,5,16.4297,7.3476,8.2,5,1.0,92.4,False,1,loose
ulcerative colitis,Mesalamine,1,3,48.5181,7.1536,7.1957,46,0.7174,8.6304,True,6,strict
ulcerative colitis,Infliximab,2,2,39.2416,7.1645,7.2333,30,0.6667,25.8,False,6,strict
ulcerative colitis,Prednisone,3,6,37.9469,7.0466,7.069,29,0.6552,24.4138,True,6,strict
ulcerative colitis,Remicade,4,5,37.6899,7.1227,7.1786,28,0.6786,27.6071,False,6,strict
ulcerative colitis,Azathioprine,5,9,29.9371,6.868,6.7895,19,0.6842,21.4737,False,6,strict
ulcerative colitis,Lialda,6,1,29.2495,7.5522,8.0,15,0.8,7.5333,False,6,strict
ulcerative colitis,Adalimumab,7,14,25.8442,6.461,6.0625,16,0.5625,22.0,False,6,strict
ulcerative colitis,Humira,8,15,25.8442,6.461,6.0625,16,0.5625,22.0,False,6,strict
ulcerative colitis,Budesonide,9,7,23.0591,6.9526,6.9091,11,0.7273,5.0,False,6,strict
ulcerative colitis,Imuran,10,8,21.8354,6.905,6.8,10,0.7,34.7,False,6,strict
ulcerative colitis,Apriso,11,13,21.6171,6.5178,6.0,11,0.6364,11.2727,False,6,strict
ulcerative colitis,Balsalazide,12,4,21.4156,7.1385,7.3333,9,0.7778,9.3333,True,6,strict
ulcerative colitis,Sulfasalazine,13,18,19.7611,5.7045,4.4167,12,0.3333,14.1667,False,6,strict
ulcerative colitis,Asacol,14,12,17.5329,6.6268,6.0,7,0.5714,14.7143,False,6,strict
ulcerative colitis,Entyvio,15,16,17.382,6.1455,4.875,8,0.25,18.625,False,6,strict
ulcerative colitis active,Mesalamine,1,1,64.3423,7.1054,7.122,82,0.7073,19.0,True,22,loose
ulcerative colitis active,Lialda,2,3,49.9797,6.9986,7.0,51,0.7059,23.4902,False,22,loose
ulcerative colitis active,Asacol,3,2,18.7861,7.1005,7.2857,7,0.8571,20.2857,False,22,loose
ulcerative colitis active,Rowasa,4,4,15.509,6.9358,6.8,5,0.6,8.4,False,22,loose
ulcerative colitis active,Pentasa,5,5,14.9829,6.7005,6.0,5,0.4,10.6,False,22,loose
ulcerative colitis maintenance,Mesalamine,1,1,40.3357,7.6227,7.8929,28,0.8214,25.8214,True,17,loose
ulcerative colitis maintenance,Asacol,2,2,31.3827,7.397,7.6667,18,0.8333,32.9444,False,17,loose
underactive thyroid,Levothyroxine,1,9,97.9633,6.5164,6.4912,226,0.5929,51.9956,True,34,loose
underactive thyroid,Thyroid desiccated,2,2,78.4239,7.5116,7.5688,109,0.7248,73.7156,True,34,loose
underactive thyroid,Armour Thyroid,3,1,66.5633,7.6353,7.7368,76,0.7368,82.1974,True,34,loose
underactive thyroid,Synthroid,4,8,49.6658,6.5784,6.4912,57,0.5789,83.2105,True,34,loose
underactive thyroid,Liothyronine,5,3,37.4253,7.3397,7.5,26,0.7308,91.1154,False,34,loose
underactive thyroid,Tirosint,6,6,30.3589,6.9648,6.9474,19,0.6316,54.9474,False,34,loose
underactive thyroid,Levoxyl,7,5,26.8981,7.1888,7.3571,14,0.5714,57.8571,False,34,loose
underactive thyroid,Nature-Throid,8,7,26.5241,6.8485,6.7333,15,0.6667,90.2667,False,34,loose
underactive thyroid,Cytomel,9,4,26.3795,7.3164,7.6154,13,0.7692,146.6923,False,34,loose
underactive thyroid,NP Thyroid,10,10,13.9306,6.23,4.4,5,0.4,19.8,True,34,loose
upper respiratory tract infection,Azithromycin,1,8,45.4743,7.0168,7.0238,42,0.6905,25.0952,True,68,loose
upper respiratory tract infection,Clarithromycin,2,12,34.4781,5.8279,5.4286,35,0.3714,11.6571,True,68,loose
upper respiratory tract infection,Amoxicillin / clavulanate,3,4,33.6481,7.1738,7.2727,22,0.6818,16.6364,True,68,loose
upper respiratory tract infection,Augmentin,4,7,30.7807,7.0616,7.1053,19,0.6842,18.6316,False,68,loose
upper respiratory tract infection,Doxycycline,5,11,29.9958,6.2545,5.8696,23,0.4783,38.6957,True,68,loose
upper respiratory tract infection,Cephalexin,6,2,26.2353,7.2764,7.5385,13,0.7692,40.9231,True,68,loose
upper respiratory tract infection,Zithromax,7,1,25.4289,8.0413,9.3,10,0.9,42.0,False,68,loose
upper respiratory tract infection,Erythromycin,8,3,21.7013,7.2338,7.5556,9,0.7778,16.2222,True,68,loose
upper respiratory tract infection,Sulfamethoxazole / trimethoprim,9,13,19.7611,5.7045,4.4167,12,0.4167,10.75,True,68,loose
upper respiratory tract infection,Amoxicillin,10,5,18.9254,7.1531,7.4286,7,0.8571,39.1429,True,68,loose
upper respiratory tract infection,Cefuroxime,11,6,17.4062,7.1061,7.3333,6,0.8333,18.0,False,68,loose
upper respiratory tract infection,Biaxin,12,10,16.0454,6.5505,5.6667,6,0.5,33.0,False,68,loose
upper respiratory tract infection,Azithromycin Dose Pack,13,9,15.1144,6.7594,6.2,5,0.6,40.4,True,68,loose
urinary incontinence,Oxybutynin,1,7,38.9681,6.4063,6.2162,37,0.5946,30.9459,False,3,strict
urinary incontinence,Solifenacin,2,4,38.735,7.1929,7.2759,29,0.6897,62.1034,False,3,strict
urinary incontinence,VESIcare,3,3,37.5601,7.2284,7.3333,27,0.7037,66.6296,False,3,strict
urinary incontinence,Mirabegron,4,12,29.2454,5.9697,5.4583,24,0.4167,40.75,False,3,strict
urinary incontinence,Myrbetriq,5,11,28.13,5.9973,5.4545,22,0.4091,43.6364,False,3,strict
urinary incontinence,Oxytrol,6,1,26.4007,7.6212,8.25,12,0.9167,47.5,False,3,strict
urinary incontinence,Trospium,7,2,23.1291,7.3141,7.7,10,0.8,31.6,False,3,strict
urinary incontinence,Tolterodine,8,8,21.1845,6.3874,5.7273,11,0.4545,17.4545,False,3,strict
urinary incontinence,Darifenacin,9,9,16.2796,6.1531,4.7143,7,0.1429,20.4286,False,3,strict
urinary incontinence,Enablex,10,10,16.2796,6.1531,4.7143,7,0.1429,20.4286,False,3,strict
urinary incontinence,Detrol LA,11,5,15.9036,7.1123,7.4,5,0.6,19.8,False,3,strict
urinary incontinence,Ditropan,12,6,14.8513,6.6417,5.8,5,0.6,35.2,False,3,strict
urinary tract infection,Nitrofurantoin,1,24,103.1074,4.9839,4.9276,428,0.4089,16.3224,True,21,strict
urinary tract infection,Sulfamethoxazole / trimethoprim,2,26,86.5841,4.8862,4.8057,314,0.3567,17.9682,True,21,strict
urinary tract infection,Ciprofloxacin,3,20,81.2791,5.4674,5.3846,221,0.4525,30.5294,True,21,strict
urinary tract infection,Macrobid,4,23,70.0175,5.0141,4.8923,195,0.3949,24.4667,False,21,strict
urinary tract infection,Cipro,5,16,64.0538,5.9218,5.812,117,0.5043,47.4786,True,21,strict
urinary tract infection,Bactrim DS,6,15,55.8649,6.1692,6.0488,82,0.5122,27.7317,False,21,strict
urinary tract infection,Bactrim,7,25,49.4409,4.9196,4.6733,101,0.3366,22.3465,False,21,strict
urinary tract infection,Ceftriaxone,8,1,35.7668,8.4303,9.3889,18,0.9444,28.2222,False,21,strict
urinary tract infection,Rocephin,9,2,34.5359,8.3762,9.3529,17,0.9412,29.5882,False,21,strict
urinary tract infection,Levofloxacin,10,17,34.4672,5.9111,5.5294,34,0.4706,29.4706,False,21,strict
urinary tract infection,Amoxicillin,11,7,33.3152,7.27,7.4286,21,0.7619,156.0952,True,21,strict
urinary tract infection,Levaquin,12,14,30.7423,6.2753,5.9167,24,0.5,38.5417,False,21,strict
urinary tract infection,Doxycycline,13,8,30.1099,7.097,7.1667,18,0.6111,52.3333,True,21,strict
urinary tract infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,14,5,25.5346,7.3712,7.75,12,0.75,11.5,False,21,strict
urinary tract infection,Amoxicillin / clavulanate,15,18,24.8773,5.8636,5.1111,18,0.3889,25.3889,True,21,strict
urinary tract stones,Tamsulosin,1,2,68.4863,7.7545,7.8718,78,0.7436,39.8846,True,35,loose
urinary tract stones,Flomax,2,1,62.4723,7.9988,8.1967,61,0.7869,48.0656,True,35,loose
urticaria,Omalizumab,1,2,61.958,7.9987,8.2,60,0.7833,22.6667,False,0,none
urticaria,Cetirizine,2,8,51.6289,7.3756,7.4694,49,0.7347,24.2041,False,0,none
urticaria,Xolair,3,3,49.5815,7.9394,8.2308,39,0.8205,29.2051,False,0,none
urticaria,Levocetirizine,4,5,47.7819,7.8553,8.1351,37,0.8649,17.4865,False,0,none
urticaria,Zyrtec,5,4,46.562,7.8704,8.1714,35,0.8286,31.6571,False,0,none
urticaria,Xyzal,6,6,44.2854,7.7091,7.9697,33,0.8485,18.5758,False,0,none
urticaria,Fexofenadine,7,7,39.1698,7.6818,8.0,26,0.8077,28.3846,False,0,none
urticaria,Allegra,8,1,34.2111,8.0636,8.7778,18,0.8889,39.0,False,0,none
urticaria,Doxepin,9,9,23.1291,7.3141,7.7,10,0.7,30.5,False,0,none
urticaria,Loratadine,10,10,18.7962,6.6455,6.125,8,0.5,15.25,False,0,none
urticaria,Diphenhydramine,11,11,17.3936,6.5742,5.8571,7,0.4286,4.8571,False,0,none
urticaria,Benadryl Allergy,12,12,14.1937,6.3476,4.8,5,0.2,6.4,False,0,none
uterine fibroids,Leuprolide,1,1,40.7718,6.8917,6.8571,35,0.6571,38.7429,False,3,strict
uterine fibroids,Lupron Depot,2,2,34.8758,6.8397,6.7692,26,0.6538,43.9231,False,3,strict
uveitis,Difluprednate,1,1,15.2459,6.8182,6.4,5,0.4,9.2,False,0,none
uveitis,Durezol,2,2,15.2459,6.8182,6.4,5,0.4,9.2,False,0,none
vaginal yeast infection,Tioconazole,1,8,141.8793,4.5322,4.502,980,0.3582,5.549,False,39,loose
vaginal yeast infection,Miconazole,2,13,110.6006,3.0236,2.988,1338,0.1659,6.3311,True,39,loose
vaginal yeast infection,Fluconazole,3,4,105.6164,6.9341,6.931,232,0.6552,30.5991,False,39,loose
vaginal yeast infection,Diflucan,4,5,54.8838,6.5599,6.4857,70,0.6143,41.6429,False,39,loose
vaginal yeast infection,Terconazole,5,6,51.6355,6.5055,6.4127,63,0.6032,15.7937,False,39,loose
vaginal yeast infection,Monistat 3-Day Combination Pack,6,11,44.1785,3.9202,3.6299,127,0.2598,8.3858,False,39,loose
vaginal yeast infection,Monistat 7-Day Combination Pack,7,10,41.7923,4.1585,3.8218,101,0.2376,7.9703,False,39,loose
